UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,WEAPON13,DRUG13,LIQUOR13,WEAPON14,DRUG14,LIQUOR14,WEAPON15,DRUG15,LIQUOR15,FILTER13,FILTER14,FILTER15,FID,Longitude,Latitude
449685001,New Age Training,Main Campus,145 West 30th Street 8th Floor,New York,NY,100014034,9,"Private for-profit, less-than 2-year",31,141,172,0,0,0,0,0,0,0,0,0,1,1,1,5389,-73.991703080964,40.748182217362
449700001,Dayton School of Medical Massage,Dayton School of Medical Massage,4457 Far Hills Ave,Dayton,OH,45429,9,"Private for-profit, less-than 2-year",54,191,245,0,0,0,0,0,0,0,0,0,1,1,1,5390,-84.1672736591977,39.6831237607468
449719001,Northcoast Medical Training Academy,Northcoast Medical Training Academy,1832 State Route59,Kent,OH,44240,9,"Private for-profit, less-than 2-year",6,140,146,0,0,0,0,0,0,0,0,0,1,1,1,5391,-81.3549768002283,41.1466750999052
449728001,American Institute of Medical Technology,Main Campus,4500 S. Garnett  Rd. Suite 110,Tulsa,OK,74146,9,"Private for-profit, less-than 2-year",8,80,88,0,0,0,0,0,0,0,0,0,1,1,1,5392,-95.8511284166307,36.098424000161
449764001,Visible Music College,Main Campus,200 Madison Ave.,Memphis,TN,38103,2,"Private nonprofit, 4-year or above",73,36,109,0,0,0,0,0,0,0,0,0,1,1,1,5393,-90.0493238458625,35.144296866823
449773001,CCI Training Center-Arlington,Main Campus,"770 E. Road To Six Flags, Suite 140",Arlington,TX,76011,9,"Private for-profit, less-than 2-year",52,81,133,0,0,0,0,0,0,0,0,0,1,1,1,5394,-97.1008014416209,32.7561122625767
449782001,Champion Beauty College,Main Campus,3920 FM 1960 West #210,Houston,TX,77068,9,"Private for-profit, less-than 2-year",1,48,49,0,0,0,0,0,0,0,0,0,1,1,1,5395,-95.4888868162367,29.9931518006511
449807001,Southeast Texas Career Institute,Southeast Texas Career Institute,375 Hwy 327 E,Silsbee,TX,77656,9,"Private for-profit, less-than 2-year",4,101,105,0,0,0,0,0,0,0,0,0,1,1,1,5396,-94.1781778535901,30.3433778324216
449816001,Southwest Applied Technology College,Main Campus,757 West 800 South,Cedar City,UT,847206608,7,"Public, less-than 2-year",274,235,509,0,4,0,0,0,0,0,0,0,1,1,1,5397,-113.072665525169,37.6633604321979
449852001,Academy of Cosmetology,Main Campus,2310 W Court St,Janesville,WI,53548,6,"Private for-profit, 2-year",0,50,50,0,0,0,0,0,0,0,0,0,1,1,1,5398,-89.0489109450632,42.679284460855
449861001,Milwaukee Career College,Main Campus,3077 N Mayfair Rd Ste 300,Milwaukee,WI,53222,6,"Private for-profit, 2-year",11,115,126,0,0,0,0,0,0,0,0,0,1,1,1,5399,-88.0480710929756,43.0742210707601
449870001,University of the West,University of the West,1409 N Walnut Grove Ave,Rosemead,CA,91770,2,"Private nonprofit, 4-year or above",147,177,324,0,0,0,0,0,0,0,0,0,1,1,1,5400,-118.081864166183,34.0447220630192
449898001,South University-Tampa,South University - Tampa,4401 N Himes Ave,Tampa,FL,336147095,3,"Private for-profit, 4-year or above",240,724,964,0,0,0,0,0,0,0,0,0,1,1,1,5401,-82.5012818865224,27.9824150855199
449904001,Milan Institute of Cosmetology-San Antonio Military,Milan Institute of Cosmetology,605 Southwest Military Dr,San Antonio,TX,782211638,9,"Private for-profit, less-than 2-year",8,153,161,0,0,0,0,0,0,0,0,0,1,1,1,5402,-98.5003420439878,29.3567234993897
449922001,Appalachian College of Pharmacy,Main Campus,1060 Dragon Road,Oakwood,VA,24631,2,"Private nonprofit, 4-year or above",94,108,202,0,0,0,0,0,0,0,0,0,1,1,1,5403,-82.0066028828045,37.2115536869371
449931001,Averett University-Non-Traditional Programs,GPS-Main Campus,420 W Main St,Danville,VA,24541,2,"Private nonprofit, 4-year or above",408,583,991,0,0,0,0,0,0,0,0,0,1,1,1,5404,-79.4131822046941,36.5768534891462
449959001,Paul Mitchell the School-Tampa,Paul Mitchell the School Tampa,14210 N Nebraska Ave,Tampa,FL,32707,9,"Private for-profit, less-than 2-year",29,235,264,0,0,0,0,0,0,0,0,0,1,1,1,5405,-82.4513031356285,28.0750866394766
444361001,Advanced Training Associates,Main Campus,"1810 Gillespie Way, Suite 104",EL CAJON,CA,92020,6,"Private for-profit, 2-year",34,69,103,0,0,0,0,0,0,0,0,0,1,1,1,5406,-116.981176282805,32.8191890745676
449968001,Paul Mitchell the School-San Diego,Paul Mitchell The School San Diego,410 A St,San Diego,CA,92101,9,"Private for-profit, less-than 2-year",25,219,244,0,0,0,0,0,0,0,0,0,1,1,1,5407,-117.160802025408,32.7188735185501
449977001,Paul Mitchell the School-Michigan,Paul Mitchell The School Michigan,40700 Van Dyke,Sterling Heights,MI,48313,9,"Private for-profit, less-than 2-year",11,193,204,0,0,0,0,0,0,0,0,0,1,1,1,5408,-83.0302455628776,42.5936774579466
449986001,Paul Mitchell the School-Sherman Oaks,Paul Mitchell The School Sherman Oaks,15301 Ventura Blvd Ste P2,Sherman Oaks,CA,91403,9,"Private for-profit, less-than 2-year",33,249,282,0,0,0,0,0,0,0,0,0,1,1,1,5409,-118.466489376871,34.1538893078417
449995001,Paul Mitchell the School-Mclean,Paul Mitchell The School Tysons Corner,8090-L Tysons Corner Ctr,McLean,VA,22102,9,"Private for-profit, less-than 2-year",13,196,209,0,0,0,0,0,0,0,0,0,1,1,1,5410,-77.2250225107879,38.9189330664548
450003001,Miami-Jacobs Career College-Troy,Main Campus - Miami-Jacobs Career College-Troy,865 W Market St.,Troy,OH,45373,6,"Private for-profit, 2-year",30,115,145,0,0,0,0,0,0,0,0,0,1,1,1,5411,-84.2260470254194,40.0274894972537
450021001,Blue Cliff College-Houma,Branch of Metairie,803 Barrow St,Houma,LA,70360,9,"Private for-profit, less-than 2-year",58,226,284,0,0,0,0,0,0,0,0,0,1,1,1,5412,-90.7200023386221,29.5917701817589
450049001,The Art Institute of Salt Lake City,The Art Institute of Salt Lake City,121 W Election Rd - Ste 100,Draper,UT,84020,3,"Private for-profit, 4-year or above",113,96,209,0,0,0,0,0,0,0,0,0,1,1,1,5413,-111.893871776969,40.5351055488018
450058001,Fortis College-Columbus,Fortis College-Columbus,4151 Executive Parkway Ste 120,Westerville,OH,43081,6,"Private for-profit, 2-year",113,548,661,0,0,0,0,0,0,0,0,0,1,1,1,5414,-82.8997456208057,40.0835587936316
450067001,Fortis College-Cincinnati,Main Campus,11499 Chester Road Ste 200,Cincinnati,OH,45246,6,"Private for-profit, 2-year",115,302,417,0,0,0,0,0,0,0,0,0,1,1,1,5415,-84.4432472077747,39.2826984619626
450076001,Fortis Institute-Baltimore,Fortis Institute - Woodlawn,6901 Security Blvd. Suite 21,Baltimore,MD,21244,6,"Private for-profit, 2-year",38,276,314,0,15,0,0,23,0,0,7,0,1,1,1,5416,-76.7505045011961,39.312839517257
450085001,The Art Institute of Charleston,The Art Institute of Charleston,24 N. Market St,Charleston,SC,29401,3,"Private for-profit, 4-year or above",186,302,488,0,0,0,1,0,0,0,0,0,1,1,1,5417,-79.9273443167567,32.7812224276489
450094001,Argosy University-The Art Institute of California-Sacramento,The Art Institute of California-Sacramento,2850 Gateway Oaks Dr-Ste 100,Sacramento,CA,95833,3,"Private for-profit, 4-year or above",394,337,731,0,0,0,0,0,0,0,0,0,1,1,1,5418,-121.519080050601,38.6202348532649
450119001,Blue Cliff College-Fayetteville,Blue Cliff College,3448 N College Ave,Fayetteville,AR,72703,9,"Private for-profit, less-than 2-year",45,239,284,0,0,0,0,0,0,0,0,0,1,1,1,5419,-94.1449685658575,36.1139404401521
450128001,Blue Cliff College-Alexandria,Blue Cliff College,1505 Metro Dr Ste 1,Alexandria,LA,71301,6,"Private for-profit, 2-year",46,440,486,0,0,0,0,0,0,0,0,0,1,1,1,5420,-92.4749882679308,31.2753738754788
450173001,Ultimate Medical Academy-Tampa,Ultimate Medical Academy-Tampa,9309 N Florida Ave Ste 100,Tampa,FL,33612,5,"Private nonprofit, 2-year",827,12545,13372,0,0,0,0,0,0,0,0,0,1,1,1,5421,-82.4594689338505,28.0349266159386
450182001,Beauty Schools of America-North Miami Beach,Beauty Schools of America,1813 NE 163rd St,North Miami Beach,FL,33162,9,"Private for-profit, less-than 2-year",52,271,323,0,0,0,0,0,0,0,0,0,1,1,1,5422,-80.1637204186638,25.9260365045486
450191001,Virginia College-Biloxi,Virginia College-Gulf Coast,920 Cedar Lake Rd-Ste C,Biloxi,MS,39532,6,"Private for-profit, 2-year",68,245,313,0,0,0,0,0,0,0,0,0,1,1,1,5423,-88.9339506967832,30.443881022489
450289001,Virginia College-School of Business and Health-Chattanooga,Virginia College,721 Eastgate Loop Rd.,Chattanooga,TN,37411,6,"Private for-profit, 2-year",47,240,287,0,0,0,0,0,0,0,0,0,1,1,1,5424,-85.2113593316326,35.0070621951797
450298001,Strayer University-Delaware,Main Campus,240 Continental Dr Ste 108,Newark,DE,19713,3,"Private for-profit, 4-year or above",117,209,326,0,0,0,0,0,0,0,0,0,1,1,1,5425,-75.660589226383,39.6863591501436
445328001,Brightwood College-Fort Worth,Brightwood College-Fort Worth,"2001 Beach Street, Suite 201",Fort Worth,TX,76103,6,"Private for-profit, 2-year",43,258,301,0,0,0,0,0,0,0,0,0,1,1,1,5426,-97.2894073268112,32.7482738590611
451398001,Yeshiva Toras Chaim,Yeshiva Toras Chaim,999 Ridge Ave,Lakewood,NJ,08701,2,"Private nonprofit, 4-year or above",211,0,211,0,0,0,0,0,0,0,0,0,1,1,1,5427,-74.1820919459235,40.098261475262
448345001,The Art Institute of Indianapolis,The Art Institute of Indianapolis,3500 DePauw Blvd Suite 1010,Indianapolis,IN,46268,3,"Private for-profit, 4-year or above",298,484,782,0,1,0,0,0,0,0,0,0,1,1,1,5428,-86.2230003102024,39.9203545152674
445364001,North-West College-Riverside,North-West College-Riverside,10020 INDIANA ST,RIVERSIDE,CA,92503,9,"Private for-profit, less-than 2-year",67,446,513,0,0,0,0,0,0,0,0,0,1,1,1,5429,-117.450999414651,33.9086471601135
445391001,University of Phoenix-Kentucky,Louisville Campus,"10400 Linn Station Road, Suite 120",Louisville,KY,402233839,3,"Private for-profit, 4-year or above",47,59,106,0,0,0,0,0,0,0,0,0,1,1,1,5430,-85.5612386512598,38.225298085471
445434001,Everest University-Orange Park,Main Campus,805 WELLS RD,ORANGE PARK,FL,32073,2,"Private nonprofit, 4-year or above",163,205,368,0,0,0,0,0,0,0,0,0,1,1,1,5431,-81.7066619779184,30.188757770029
445461001,Everest Institute-Bissonnet,Main Campus,9700 BISSONNET ST-Suite 1400,HOUSTON,TX,770368001,8,"Private nonprofit, less-than 2-year",235,355,590,0,0,0,0,0,0,0,0,0,1,1,1,5432,-95.5489903726967,29.6755415626558
445498001,Colegio Tecnico de Electricidad Galloza,COLEGIO TECNICO DE ELECTRICIDAD GALLOZA,Hc 03 Box 32562,Aguada,PR,006029764,9,"Private for-profit, less-than 2-year",54,0,54,0,0,0,0,0,0,0,0,0,1,1,1,5433,-67.1991920003645,18.381462000002
445540001,Arthur's Beauty School Inc-Conway,Branch Campus,2320 Washington Ave,Conway,AR,72032,9,"Private for-profit, less-than 2-year",5,75,80,0,0,0,0,0,0,0,0,0,1,1,1,5434,-92.4456194208699,35.1094869795841
445559001,Vatterott College-St Charles,Vatterott College-St. Charles,3550 West Clay Street,Saint Charles,MO,63301,6,"Private for-profit, 2-year",229,97,326,0,0,0,0,0,0,0,0,0,1,1,1,5435,-90.5498999426709,38.7906923475868
445577001,Branford Hall Career Institute-North Brunswick,Anthem Institute - North Brunswick,"651 US Route 1 South, 1st Floor",North Brunswick,NJ,08902,9,"Private for-profit, less-than 2-year",39,150,189,0,0,0,0,0,0,0,0,0,1,1,1,5436,-74.442672232388,40.4662406170535
445638001,Spa Tech Institute-Ipswich,Spa Tech Institute,126 HIGH ST,IPSWICH,MA,01938,9,"Private for-profit, less-than 2-year",5,50,55,0,0,0,0,0,0,0,0,0,1,1,1,5437,-70.849435445644,42.6888071792668
445647001,Spa Tech Institute-Westboro,Spa Tech Institute,227 Turnpike Rd.  - Suite 1,Westborough,MA,01581,9,"Private for-profit, less-than 2-year",7,88,95,0,0,0,0,0,0,0,0,0,1,1,1,5438,-71.6359523563492,42.2836104611735
445656001,Spa Tech Institute-Plymouth,Spa Tech Institute,59 INDUSTRIAL PARK RD,PLYMOUTH,MA,02360,9,"Private for-profit, less-than 2-year",12,153,165,0,0,0,0,0,0,0,0,0,1,1,1,5439,-70.7038766968164,41.9583529987252
445692001,Neumont University,Main Campus,143 South Main Street,Salt Lake City,UT,84111,3,"Private for-profit, 4-year or above",424,48,472,0,0,0,0,0,0,0,0,0,1,1,1,5440,-111.890966204928,40.7659319999627
445708001,Johnson & Wales University-Charlotte,Johnson & Wales University -- Charlotte Campus,801 West Trade Street,Charlotte,NC,28202,2,"Private nonprofit, 4-year or above",744,1474,2218,0,4,0,0,4,0,0,1,0,1,1,1,5441,-80.8507003029144,35.233392657791
445726001,L'Ecole Culinaire-St Louis,L'Ecole Culinaire-St. Louis,9811 South Forty Drive,Saint Louis,MO,63124,6,"Private for-profit, 2-year",132,114,246,0,0,0,0,0,0,0,0,0,1,1,1,5442,-90.3896324919948,38.6340523448479
445735001,Roseman University of Health Sciences,Main Campus,11 Sunset Way,Henderson,NV,89014,2,"Private nonprofit, 4-year or above",642,805,1447,0,0,0,0,0,0,0,1,0,1,1,1,5443,-115.064292690548,36.0728094908289
445744001,Fortis Institute-Port Saint Lucie,Fortis Institute - Port Saint Lucie,9022 South US Highway 1,Port Saint Lucie,FL,34952,6,"Private for-profit, 2-year",85,327,412,0,0,0,0,0,0,0,0,0,1,1,1,5444,-80.3055761681598,27.3008241766573
445762001,Aviation Institute of Maintenance-Manassas,Main Campus,10640 Davidson Place,Manassas,VA,20109,6,"Private for-profit, 2-year",140,12,152,0,0,0,0,0,0,0,0,0,1,1,1,5445,-77.5149889512556,38.7937642276871
445780001,Cosmetology School of Arts and Science LLC,Main Campus,529 Overland Avenue,Burley,ID,83318,6,"Private for-profit, 2-year",1,37,38,0,0,0,0,0,0,0,0,0,1,1,1,5446,-113.793226681427,42.5468698634654
445799001,Universal Technical Institute of Pennsylvania Inc,"Universal Technical Institute of Pennsylvania, Inc.",750 Pennsylvania Drive,Exton,PA,19341,6,"Private for-profit, 2-year",1486,32,1518,0,0,0,0,0,0,0,0,0,1,1,1,5447,-75.685266303869,40.0695760992352
445814001,Heritage College-Kansas City,Heritage College Kansas City,"1200 E 104th St, Suite 300",Kansas City,MO,64131,6,"Private for-profit, 2-year",45,271,316,0,0,0,0,0,0,0,0,0,1,1,1,5448,-94.5771119349763,38.9392124226261
444370001,American Advanced Technicians Institute,Main Campus,6801 W 20TH ST,HIALEAH,FL,33014,9,"Private for-profit, less-than 2-year",20,0,20,0,0,0,0,0,0,0,0,0,1,1,1,5449,-80.3232519640692,25.8848643667179
445841001,Kenneth Shuler School of Cosmetology-Spartanburg,Kenneth Shuler School of Cosmetology,1515 John B White Sr Blvd,Spartanburg,SC,29301,9,"Private for-profit, less-than 2-year",2,137,139,0,0,0,0,0,0,0,0,0,1,1,1,5450,-81.9725865351459,34.9237426845866
445850001,Kenneth Shuler School of Cosmetology-Columbia,Kenneth Shuler School of Cosmetology,7474 Garners Ferry Road,Columbia,SC,29209,9,"Private for-profit, less-than 2-year",16,111,127,0,0,0,0,0,0,0,0,0,1,1,1,5451,-80.9430759877717,33.964986604787
445869001,Institute for the Psychological Sciences,Main Campus,"2001 Jefferson Davis Highway, Suite 511",Arlington,VA,22202,2,"Private nonprofit, 4-year or above",65,85,150,0,0,0,0,0,0,0,0,0,1,1,1,5452,-77.0518666405747,38.8557128970973
445911001,Lincoln Technical Institute-Shelton,Lincoln Technical Institute - Shelton,8 Progress Drive,Shelton,CT,06484,9,"Private for-profit, less-than 2-year",177,400,577,0,0,0,0,0,0,0,0,0,1,1,1,5453,-73.1323305459453,41.2724285474486
445920001,Minnesota School of Business-Waite Park,Minnesota School of Business - St. Cloud,1201 2nd Street South,Waite Park,MN,56387,3,"Private for-profit, 4-year or above",38,103,141,0,0,0,0,0,0,0,0,0,1,1,1,5454,-94.2331918493994,45.5491858958918
445948001,Northwest Career College,Main Campus,"7398 Smoke Ranch Road, Ste 100",Las Vegas,NV,89128,6,"Private for-profit, 2-year",47,274,321,0,0,0,0,0,0,0,0,0,1,1,1,5455,-115.255490353674,36.203547334701
445957001,Soma Institute-The National School of Clinical Massage Therapy,Main Campus,55 E. Jackson Boulevard - Ste 300,Chicago,IL,606044110,9,"Private for-profit, less-than 2-year",68,171,239,0,0,0,0,0,0,0,0,0,1,1,1,5456,-87.6257193038598,41.8782194849855
445984001,Xtreme Career Institute,Main Campus,Calle Jose de Jesus Esteves #7,AGUADILLA,PR,00603,9,"Private for-profit, less-than 2-year",26,86,112,0,0,0,0,0,0,0,0,0,1,1,1,5457,-67.1556603208224,18.4288342793211
446002001,American Academy of Acupuncture and Oriental Medicine,Main Campus,1925 W COUNTY RD B-2,ROSEVILLE,MN,55113,3,"Private for-profit, 4-year or above",20,46,66,0,0,0,0,0,0,0,0,0,1,1,1,5458,-93.1815064305592,45.0062188107182
446039001,Arizona School of Acupuncture and Oriental Medicine,Main Campus,2856 E Fort Lowell Road,Tucson,AZ,85716,3,"Private for-profit, 4-year or above",18,14,32,0,0,0,0,0,0,0,0,0,1,1,1,5459,-110.929211999649,32.2649285062046
446048001,Ave Maria University,Ave Maria University,5050 Ave Maria Blvd,Ave Maria,FL,34142,2,"Private nonprofit, 4-year or above",554,556,1110,0,0,0,0,0,1,0,0,0,1,1,1,5460,-81.4380394151766,26.3365800551158
446075001,Buchanan Beauty College,Buchanan Beauty College,925 SEVIER ST,SHELBYVILLE,TN,37160,9,"Private for-profit, less-than 2-year",2,13,15,0,0,0,0,0,0,0,0,0,1,1,1,5461,-86.4613561238242,35.4986168095991
446084001,CALC Institute of Technology,Main Campus,"200 North Center Drive, Suite A",ALTON,IL,62002,9,"Private for-profit, less-than 2-year",14,118,132,0,0,0,0,0,0,0,0,0,1,1,1,5462,-90.175530469697,38.9270851897363
446093001,Cambridge Junior College-Yuba City,Main Campus,990 'A' KLAMATH LANE,YUBA CITY,CA,95993,6,"Private for-profit, 2-year",14,158,172,0,0,0,0,0,0,0,1,0,1,1,1,5463,-121.651667471679,39.1396139163517
446109001,Cambridge Institute of Allied Health & Technology,Main Campus,460 East Altamonte Drive 3rd Floor,Altamonte Springs,FL,32701,6,"Private for-profit, 2-year",14,209,223,0,0,0,0,0,0,0,0,0,1,1,1,5464,-81.3760931948799,28.6636824843625
446118001,Career Care Institute,Main Campus,"43770 15th Street West, Suite 115",Lancaster,CA,93534,9,"Private for-profit, less-than 2-year",85,429,514,0,0,0,0,0,0,0,0,0,1,1,1,5465,-118.156701260214,34.6780451721906
446127001,ATA Career Education,ATA Career Education,7351 Spring Hill Drive Suite 11,Spring Hill,FL,34606,6,"Private for-profit, 2-year",25,191,216,0,0,0,0,0,0,0,0,0,1,1,1,5466,-82.5955459558711,28.4510512959277
446136001,Career Quest Learning Centers-Lansing,Career Quest Learning Centers - Lansing,3215 S. Pennsylvania Avenue,Lansing,MI,48910,6,"Private for-profit, 2-year",55,218,273,0,0,0,0,0,0,0,0,0,1,1,1,5467,-84.5379936158371,42.6991130252952
446163001,Community Christian College,Main Campus,1849 N. Wabash,REDLANDS,CA,92374,5,"Private nonprofit, 2-year",29,58,87,0,0,0,0,0,0,0,0,0,1,1,1,5468,-117.138923200931,34.0825584134122
448354001,Eastern International College-Belleville,Belleville Campus,251 Washington Ave,Belleville,NJ,07109,3,"Private for-profit, 4-year or above",20,187,207,0,0,0,0,0,0,0,0,0,1,1,1,5469,-74.1520977133214,40.7895587952562
451404001,Talmudical Seminary of Bobov,Talmudical Seminary of Bobov,5120 New Utrecht Ave,Brooklyn,NY,11219,2,"Private nonprofit, 4-year or above",362,0,362,0,0,0,0,0,0,0,0,0,1,1,1,5470,-73.9950459978004,40.6347037589774
451413001,New York Methodist Hospital Center for Allied Health Education,New York Methodist Hospital Center for Allied Health Education,1401 Kings Highway,Brooklyn,NY,11229,5,"Private nonprofit, 2-year",109,159,268,0,0,0,0,0,0,0,0,0,1,1,1,5471,-73.9589054030912,40.6084990640977
451459001,Monroe 2 Orleans BOCES-Center for Workforce Development,Monroe 2-Orleans BOCES-Center for Workforce Development,"Rochester Tech Park, 160 Wallace Way, Building 9",Rochester,NY,14624,7,"Public, less-than 2-year",24,39,63,1,1,0,0,0,0,0,2,0,1,1,1,5472,-77.7451937708913,43.1535118561247
451468001,Aveda Fredric's Institute-Cincinnati,Aveda Frederic's Institute,7664 Voice of America Centre Drive,West Chester,OH,45069,6,"Private for-profit, 2-year",3,208,211,0,0,0,0,0,0,0,0,0,1,1,1,5473,-84.3630076528113,39.3549769187492
451477001,MyComputerCareer.com-Columbus,MyComputerCareer.com/TechSkills - Columbus,380 Polaris Parkway,Westerville,OH,43082,9,"Private for-profit, less-than 2-year",192,31,223,0,0,0,0,0,0,0,0,0,1,1,1,5474,-82.9427534630612,40.145794510918
451495001,CDE Career Institute,CDE Career Institute,"2942 Route 611, PO Box 294",Tannersville,PA,18372,9,"Private for-profit, less-than 2-year",2,35,37,0,0,0,0,0,0,0,0,0,1,1,1,5475,-75.3023040256892,41.0337058795177
451501001,Instituto Educativo Premier,Instituto Educativo Premier,Isabel St #15,Ponce,PR,00730,9,"Private for-profit, less-than 2-year",39,85,124,0,0,0,0,0,0,0,0,0,1,1,1,5476,-66.6092086503511,18.0128806454365
451510001,Charleston School of Law,Charleston School of Law,81 Mary St,Charleston,SC,29402,3,"Private for-profit, 4-year or above",192,166,358,0,0,1,0,0,0,0,0,0,1,1,1,5477,-79.9386324855315,32.7906999781927
451529001,Elite College of Cosmetology,Elite College of Cosmetology,459 N Main St,Lexington,TN,38351,9,"Private for-profit, less-than 2-year",2,57,59,0,0,0,0,0,0,0,0,0,1,1,1,5478,-88.4088723849488,35.6579243333111
451538001,Memphis Institute of Barbering,The Barber School,1309 Jackson Ave,Memphis,TN,38107,9,"Private for-profit, less-than 2-year",122,19,141,0,0,0,0,0,0,0,0,0,1,1,1,5479,-90.014494395311,35.1582895648293
451547001,Manuel and Theresa's School of Hair Design-Bryan,Manuel and Theresa's School of Hair Design,220 N Main St,Bryan,TX,77803,9,"Private for-profit, less-than 2-year",3,28,31,0,0,0,0,0,0,0,0,0,1,1,1,5480,-96.3732745096984,30.6753644277719
451556001,Southwest University at El Paso,Southwest University at El Paso,1414 Geronimo,El Paso,TX,79925,3,"Private for-profit, 4-year or above",522,947,1469,0,0,0,0,0,0,0,0,0,1,1,1,5481,-106.413551276465,31.7881987010244
451565001,Paul Mitchell the School-Austin,Paul Mitchell the school Austin,9503 Research Blvd Building 3 Suite 310,Austin,TX,78759,9,"Private for-profit, less-than 2-year",8,172,180,0,0,0,0,0,0,0,0,0,1,1,1,5482,-97.742434806012,30.3861105950771
451574001,Aveda Institute-Provo,Aveda Institute Provo,210 N University Avenue,Provo,UT,84601,9,"Private for-profit, less-than 2-year",0,121,121,0,0,0,0,0,0,0,0,0,1,1,1,5483,-111.658653996925,40.2365880001418
451583001,Dixie Applied Technology College,Dixie Applied Technology College,1506 South Silicon Way,Saint George,UT,84770,7,"Public, less-than 2-year",343,148,491,0,0,0,0,0,0,0,0,0,1,1,1,5484,-113.606023978185,37.0827874775831
451617001,Dominion School of Hair Design,Dominion School of Hair Design,1755 George Washington Memorial Hwy,Gloucester Point,VA,23062,9,"Private for-profit, less-than 2-year",1,40,41,0,0,0,0,0,0,0,0,0,1,1,1,5485,-76.4944128895938,37.2595167409208
451626001,Victoria's Academy of Cosmetology,Victoria's Academy of Cosmetology,23 W. 1st Ave.,Kennewick,WA,99336,9,"Private for-profit, less-than 2-year",12,74,86,0,0,0,0,0,0,0,0,0,1,1,1,5486,-119.117991776704,46.2075755469934
451635001,Inland Massage Institute,Inland Massage Institute,775 E. Holland Ave. Suite 110,Spokane,WA,992181257,9,"Private for-profit, less-than 2-year",5,30,35,0,0,0,0,0,0,0,0,0,1,1,1,5487,-117.397291500094,47.7439764603476
451644001,Sunnyside Beauty Academy,Sunnyside Beauty Academy,440 Barnard Blvd Ste 2,Sunnyside,WA,98944,9,"Private for-profit, less-than 2-year",2,11,13,0,0,0,0,0,0,0,0,0,1,1,1,5488,-119.986982968728,46.3245469521073
451653001,Wisconsin Academy,Wisconsin Academy,880 Frontage Rd Ste I,Peshtigo,WI,54157,9,"Private for-profit, less-than 2-year",0,14,14,0,0,0,0,0,0,0,0,0,1,1,1,5489,-87.7278021702027,45.0533568190014
444398001,Baptist University of the Americas,Main Campus,8019 S PAN AM EXPWY,SAN ANTONIO,TX,78224,2,"Private nonprofit, 4-year or above",101,94,195,0,0,0,0,0,0,0,0,0,1,1,1,5490,-98.5419448995794,29.3511771997495
451671001,University of South Florida-Sarasota-Manatee,University of South Florida Sarasota-Manatee,8350 N Tamiami Trail,Sarasota,FL,342432049,1,"Public, 4-year or above",816,1214,2030,0,0,0,0,0,0,0,0,0,1,1,1,5491,-82.5607099934322,27.3917199519188
451699001,Brown Mackie College-Indianapolis,Brown-Mackie College-Indianapolis,"1200 N Meridian St, Ste 100",Indianapolis,IN,46204,3,"Private for-profit, 4-year or above",173,597,770,0,0,0,0,0,0,0,0,0,1,1,1,5492,-86.1575040404293,39.7834086087073
451705001,CollegeAmerica-Cheyenne,College America-Cheyenne,6101 Yellowstone Rd Ste 101,Cheyenne,WY,82009,2,"Private nonprofit, 4-year or above",22,28,50,0,0,0,0,0,0,0,0,0,1,1,1,5493,-104.82858348832,41.1762059997425
451714001,Paul Mitchell the School-San Antonio,Paul Mitchell the School San Antonio,5590 Summit Parkway,San Antonio,TX,78229,9,"Private for-profit, less-than 2-year",23,225,248,0,0,0,0,0,0,0,0,0,1,1,1,5494,-98.5824424940965,29.4881383395507
451741001,Centro de Estudios Multidisciplinarios-Bayamon,Branch Bayamon,25 Degetau St,Bayamón,PR,00961,3,"Private for-profit, 4-year or above",156,366,522,0,0,0,0,0,0,0,0,0,1,1,1,5495,-66.1555041764976,18.3986550102635
451750001,Bryant & Stratton College-Wauwatosa,Wauwatosa Campus,10950 W Potter Road,Wauwatosa,WI,53226,3,"Private for-profit, 4-year or above",78,588,666,0,0,0,0,0,0,0,0,0,1,1,1,5496,-88.0505211886243,43.0409224686769
451769001,Minnesota School of Business-Blaine,Minnesota School of Business - Blaine,3680 Pheasant Ridge Dr NE,Blaine,MN,55449,3,"Private for-profit, 4-year or above",63,118,181,0,0,0,0,0,0,0,0,0,1,1,1,5497,-93.1729261451735,45.1588677806429
451796001,The Art Institute of Michigan,The Art Institute of Michigan,28125 Cabot Dr Ste 120,Novi,MI,483772985,3,"Private for-profit, 4-year or above",374,426,800,0,0,0,0,0,0,0,0,0,1,1,1,5498,-83.4412964118702,42.4995317573023
451820001,The Art Institute of Austin,The Art Institute of Austin,"101 W. Louis Henna Blvd, Suite 100",Austin,TX,78728,3,"Private for-profit, 4-year or above",591,453,1044,0,8,4,0,13,10,0,0,0,1,1,1,5499,-97.675279056855,30.4796095605216
451848001,Argosy University-The Art Institute of California-Silicon Valley,The Art Institute of California - Silicon Valley,1120 Kifer Rd,Sunnyvale,CA,94086,3,"Private for-profit, 4-year or above",116,110,226,0,0,0,0,0,0,0,0,0,1,1,1,5500,-121.999491639074,37.3738884739085
451857001,Remington College-Houston Southeast Campus,Remington College (Houston Southeast Campus),20985 Interstate 45 South,Webster,TX,77598,5,"Private nonprofit, 2-year",60,305,365,0,0,0,0,0,0,0,0,0,1,1,1,5501,-95.1275934819482,29.5252069403851
